model prior treeSize rep method collision trueNmus estNmus
s25d75 10 sub250 r04 Problin 0.11721457344276336 22 22
s25d75 10 sub250 r04 Problin 0.4133448194846893 31 30
s25d75 10 sub250 r04 Startle 0.4239103968833697 37 33
s25d75 10 sub250 r04 Startle 0.10703078846382356 44 43
s25d75 10 sub250 r04 Startle 0.7542385484830458 27 24
s25d75 10 sub250 r04 Startle 0.08445529022550673 45 43
s25d75 10 sub250 r04 Startle 0.749479476502082 21 19
s25d75 10 sub250 r04 Startle 0.0747318347125947 30 28
s25d75 10 sub250 r04 Startle 0.14345088757396443 0 1
s25d75 10 sub250 r04 Startle 0.2584 25 21
s25d75 10 sub250 r04 Startle 0.8276643990929707 34 30
s25d75 10 sub250 r04 Startle 0.4725853345848311 2 2
s25d75 10 sub250 r04 Startle 0.059752087076241966 34 33
s25d75 10 sub250 r04 Startle 0.41950113378684806 48 42
s25d75 10 sub250 r04 Startle 0.526140843618748 40 37
s25d75 10 sub250 r04 Startle 0.04998488191013573 37 36
s25d75 10 sub250 r04 Startle 0.6429743719227368 11 13
s25d75 10 sub250 r04 Startle 0.0819576594345825 47 49
s25d75 10 sub250 r04 Startle 0.905 14 14
s25d75 10 sub250 r04 Startle 0.09445131947712847 32 32
s25d75 10 sub250 r04 Startle 0.07454420004395136 42 42
s25d75 10 sub250 r04 Startle 0.05745620007262168 32 30
s25d75 10 sub250 r04 Startle 0.9592013888888888 28 23
s25d75 10 sub250 r04 Startle 0.3564814814814816 0 1
s25d75 10 sub250 r04 Startle 0.08914164630459041 20 20
s25d75 10 sub250 r04 Startle 0.6728925122790604 13 13
s25d75 10 sub250 r04 Startle 0.5055379836524617 1 1
s25d75 10 sub250 r04 Startle 0.8210059171597631 38 39
s25d75 10 sub250 r04 Startle 0.05708312943317832 32 33
s25d75 10 sub250 r04 Startle 0.14216184340574917 0 1
s25d75 10 sub250 r04 Startle 0.11721457344276336 22 22
s25d75 10 sub250 r04 Startle 0.4133448194846893 31 28
s25d75 10 sub250 r04 Cass-greedy 0.4239103968833697 37 40
s25d75 10 sub250 r04 Cass-greedy 0.10703078846382356 44 52
s25d75 10 sub250 r04 Cass-greedy 0.7542385484830458 27 36
s25d75 10 sub250 r04 Cass-greedy 0.08445529022550673 45 47
s25d75 10 sub250 r04 Cass-greedy 0.749479476502082 21 26
s25d75 10 sub250 r04 Cass-greedy 0.0747318347125947 30 33
s25d75 10 sub250 r04 Cass-greedy 0.14345088757396443 0 1
s25d75 10 sub250 r04 Cass-greedy 0.2584 25 30
s25d75 10 sub250 r04 Cass-greedy 0.8276643990929707 34 39
s25d75 10 sub250 r04 Cass-greedy 0.4725853345848311 2 2
s25d75 10 sub250 r04 Cass-greedy 0.059752087076241966 34 37
s25d75 10 sub250 r04 Cass-greedy 0.41950113378684806 48 57
s25d75 10 sub250 r04 Cass-greedy 0.526140843618748 40 46
s25d75 10 sub250 r04 Cass-greedy 0.04998488191013573 37 43
s25d75 10 sub250 r04 Cass-greedy 0.6429743719227368 11 15
s25d75 10 sub250 r04 Cass-greedy 0.0819576594345825 47 51
s25d75 10 sub250 r04 Cass-greedy 0.905 14 15
s25d75 10 sub250 r04 Cass-greedy 0.09445131947712847 32 37
s25d75 10 sub250 r04 Cass-greedy 0.07454420004395136 42 48
s25d75 10 sub250 r04 Cass-greedy 0.05745620007262168 32 34
s25d75 10 sub250 r04 Cass-greedy 0.9592013888888888 28 31
s25d75 10 sub250 r04 Cass-greedy 0.3564814814814816 0 1
s25d75 10 sub250 r04 Cass-greedy 0.08914164630459041 20 25
s25d75 10 sub250 r04 Cass-greedy 0.6728925122790604 13 19
s25d75 10 sub250 r04 Cass-greedy 0.5055379836524617 1 1
s25d75 10 sub250 r04 Cass-greedy 0.8210059171597631 38 48
s25d75 10 sub250 r04 Cass-greedy 0.05708312943317832 32 34
s25d75 10 sub250 r04 Cass-greedy 0.14216184340574917 0 1
s25d75 10 sub250 r04 Cass-greedy 0.11721457344276336 22 24
s25d75 10 sub250 r04 Cass-greedy 0.4133448194846893 31 40
s25d75 10 sub250 r05 Problin 0.4239103968833697 30 33
s25d75 10 sub250 r05 Problin 0.10703078846382356 39 39
s25d75 10 sub250 r05 Problin 0.7542385484830458 23 26
s25d75 10 sub250 r05 Problin 0.08445529022550673 47 47
s25d75 10 sub250 r05 Problin 0.749479476502082 26 26
s25d75 10 sub250 r05 Problin 0.0747318347125947 27 27
s25d75 10 sub250 r05 Problin 0.14345088757396443 0 1
s25d75 10 sub250 r05 Problin 0.2584 22 22
s25d75 10 sub250 r05 Problin 0.8276643990929707 38 37
s25d75 10 sub250 r05 Problin 0.4725853345848311 2 2
s25d75 10 sub250 r05 Problin 0.059752087076241966 32 35
s25d75 10 sub250 r05 Problin 0.41950113378684806 42 40
s25d75 10 sub250 r05 Problin 0.526140843618748 36 38
s25d75 10 sub250 r05 Problin 0.04998488191013573 36 36
s25d75 10 sub250 r05 Problin 0.6429743719227368 18 19
s25d75 10 sub250 r05 Problin 0.0819576594345825 39 41
s25d75 10 sub250 r05 Problin 0.905 11 11
s25d75 10 sub250 r05 Problin 0.09445131947712847 32 32
s25d75 10 sub250 r05 Problin 0.07454420004395136 47 46
s25d75 10 sub250 r05 Problin 0.05745620007262168 29 28
s25d75 10 sub250 r05 Problin 0.9592013888888888 22 19
s25d75 10 sub250 r05 Problin 0.3564814814814816 0 1
s25d75 10 sub250 r05 Problin 0.08914164630459041 21 21
s25d75 10 sub250 r05 Problin 0.6728925122790604 16 20
s25d75 10 sub250 r05 Problin 0.5055379836524617 1 1
s25d75 10 sub250 r05 Problin 0.8210059171597631 37 46
s25d75 10 sub250 r05 Problin 0.05708312943317832 25 26
s25d75 10 sub250 r05 Problin 0.14216184340574917 0 1
s25d75 10 sub250 r05 Problin 0.11721457344276336 19 17
s25d75 10 sub250 r05 Problin 0.4133448194846893 35 29
s25d75 10 sub250 r05 Startle 0.4239103968833697 30 30
s25d75 10 sub250 r05 Startle 0.10703078846382356 39 39
s25d75 10 sub250 r05 Startle 0.7542385484830458 23 24
s25d75 10 sub250 r05 Startle 0.08445529022550673 47 44
s25d75 10 sub250 r05 Startle 0.749479476502082 26 22
s25d75 10 sub250 r05 Startle 0.0747318347125947 27 26
s25d75 10 sub250 r05 Startle 0.14345088757396443 0 1
s25d75 10 sub250 r05 Startle 0.2584 22 23
s25d75 10 sub250 r05 Startle 0.8276643990929707 38 35
s25d75 10 sub250 r05 Startle 0.4725853345848311 2 2
s25d75 10 sub250 r05 Startle 0.059752087076241966 32 33
s25d75 10 sub250 r05 Startle 0.41950113378684806 42 38
s25d75 10 sub250 r05 Startle 0.526140843618748 36 34
s25d75 10 sub250 r05 Startle 0.04998488191013573 36 35
s25d75 10 sub250 r05 Startle 0.6429743719227368 18 16
s25d75 10 sub250 r05 Startle 0.0819576594345825 39 38
s25d75 10 sub250 r05 Startle 0.905 11 10
s25d75 10 sub250 r05 Startle 0.09445131947712847 32 30
s25d75 10 sub250 r05 Startle 0.07454420004395136 47 45
s25d75 10 sub250 r05 Startle 0.05745620007262168 29 28
s25d75 10 sub250 r05 Startle 0.9592013888888888 22 20
s25d75 10 sub250 r05 Startle 0.3564814814814816 0 1
s25d75 10 sub250 r05 Startle 0.08914164630459041 21 21
s25d75 10 sub250 r05 Startle 0.6728925122790604 16 19
s25d75 10 sub250 r05 Startle 0.5055379836524617 1 1
s25d75 10 sub250 r05 Startle 0.8210059171597631 37 38
s25d75 10 sub250 r05 Startle 0.05708312943317832 25 25
s25d75 10 sub250 r05 Startle 0.14216184340574917 0 1
s25d75 10 sub250 r05 Startle 0.11721457344276336 19 17
s25d75 10 sub250 r05 Startle 0.4133448194846893 35 28
s25d75 10 sub250 r05 Cass-greedy 0.4239103968833697 30 35
s25d75 10 sub250 r05 Cass-greedy 0.10703078846382356 39 43
s25d75 10 sub250 r05 Cass-greedy 0.7542385484830458 23 27
s25d75 10 sub250 r05 Cass-greedy 0.08445529022550673 47 52
s25d75 10 sub250 r05 Cass-greedy 0.749479476502082 26 28
s25d75 10 sub250 r05 Cass-greedy 0.0747318347125947 27 32
s25d75 10 sub250 r05 Cass-greedy 0.14345088757396443 0 1
s25d75 10 sub250 r05 Cass-greedy 0.2584 22 25
s25d75 10 sub250 r05 Cass-greedy 0.8276643990929707 38 39
s25d75 10 sub250 r05 Cass-greedy 0.4725853345848311 2 2
s25d75 10 sub250 r05 Cass-greedy 0.059752087076241966 32 38
s25d75 10 sub250 r05 Cass-greedy 0.41950113378684806 42 46
s25d75 10 sub250 r05 Cass-greedy 0.526140843618748 36 39
s25d75 10 sub250 r05 Cass-greedy 0.04998488191013573 36 40
s25d75 10 sub250 r05 Cass-greedy 0.6429743719227368 18 23
s25d75 10 sub250 r05 Cass-greedy 0.0819576594345825 39 37
s25d75 10 sub250 r05 Cass-greedy 0.905 11 11
s25d75 10 sub250 r05 Cass-greedy 0.09445131947712847 32 31
s25d75 10 sub250 r05 Cass-greedy 0.07454420004395136 47 45
s25d75 10 sub250 r05 Cass-greedy 0.05745620007262168 29 29
s25d75 10 sub250 r05 Cass-greedy 0.9592013888888888 22 23
s25d75 10 sub250 r05 Cass-greedy 0.3564814814814816 0 1
s25d75 10 sub250 r05 Cass-greedy 0.08914164630459041 21 23
s25d75 10 sub250 r05 Cass-greedy 0.6728925122790604 16 20
s25d75 10 sub250 r05 Cass-greedy 0.5055379836524617 1 1
s25d75 10 sub250 r05 Cass-greedy 0.8210059171597631 37 55
s25d75 10 sub250 r05 Cass-greedy 0.05708312943317832 25 31
s25d75 10 sub250 r05 Cass-greedy 0.14216184340574917 0 1
s25d75 10 sub250 r05 Cass-greedy 0.11721457344276336 19 19
s25d75 10 sub250 r05 Cass-greedy 0.4133448194846893 35 39
s50d50 01 sub250 r01 Problin 0.7373002754820938 21 22
s50d50 01 sub250 r01 Problin 0.6121810018903592 38 41
s50d50 01 sub250 r01 Problin 1.0 41 39
s50d50 01 sub250 r01 Problin 0.8003525076109598 27 25
s50d50 01 sub250 r01 Problin 0.040868105810249335 21 21
s50d50 01 sub250 r01 Problin 0.11625526802607089 28 28
s50d50 01 sub250 r01 Problin 0.07084745770929712 30 29
s50d50 01 sub250 r01 Problin 0.0923300846928096 12 12
s50d50 01 sub250 r01 Problin 0.6501005458201663 42 41
s50d50 01 sub250 r01 Problin 0.11717390320470354 34 33
s50d50 01 sub250 r01 Problin 0.8936718904979173 28 31
s50d50 01 sub250 r01 Problin 0.6501005458201663 22 20
s50d50 01 sub250 r01 Problin 0.6544421487603302 31 34
s50d50 01 sub250 r01 Problin 0.07435238519555733 37 37
s50d50 01 sub250 r01 Problin 0.8276643990929707 0 1
s50d50 01 sub250 r01 Problin 0.07391235078303943 41 40
s50d50 01 sub250 r01 Problin 0.1408822513476628 18 18
s50d50 01 sub250 r01 Problin 0.506172839506173 26 27
s50d50 01 sub250 r01 Problin 0.1056547619047619 43 43
s50d50 01 sub250 r01 Problin 0.04998488191013573 22 23
s50d50 01 sub250 r01 Problin 0.11375227912395963 46 46
s50d50 01 sub250 r01 Problin 0.0831366916316132 31 31
s50d50 01 sub250 r01 Problin 0.24000000000000007 20 20
s50d50 01 sub250 r01 Problin 0.07281498073244905 13 13
s50d50 01 sub250 r01 Problin 0.08088172664770402 23 25
s50d50 01 sub250 r01 Problin 0.06043714314909277 14 13
s50d50 01 sub250 r01 Problin 0.093643069452796 12 12
s50d50 01 sub250 r01 Problin 0.6573781480417507 29 31
s50d50 01 sub250 r01 Problin 0.06881374304835514 36 37
s50d50 01 sub250 r01 Problin 0.6302237757872725 0 1
s50d50 01 sub250 r01 Startle 0.7373002754820938 21 21
s50d50 01 sub250 r01 Startle 0.6121810018903592 38 36
s50d50 01 sub250 r01 Startle 1.0 41 36
s50d50 01 sub250 r01 Startle 0.8003525076109598 27 26
s50d50 01 sub250 r01 Startle 0.040868105810249335 21 21
s50d50 01 sub250 r01 Startle 0.11625526802607089 28 26
s50d50 01 sub250 r01 Startle 0.07084745770929712 30 28
s50d50 01 sub250 r01 Startle 0.0923300846928096 12 12
s50d50 01 sub250 r01 Startle 0.6501005458201663 42 37
s50d50 01 sub250 r01 Startle 0.11717390320470354 34 33
s50d50 01 sub250 r01 Startle 0.8936718904979173 28 27
s50d50 01 sub250 r01 Startle 0.6501005458201663 22 20
s50d50 01 sub250 r01 Startle 0.6544421487603302 31 31
s50d50 01 sub250 r01 Startle 0.07435238519555733 37 36
s50d50 01 sub250 r01 Startle 0.8276643990929707 0 1
s50d50 01 sub250 r01 Startle 0.07391235078303943 41 39
s50d50 01 sub250 r01 Startle 0.1408822513476628 18 19
s50d50 01 sub250 r01 Startle 0.506172839506173 26 26
s50d50 01 sub250 r01 Startle 0.1056547619047619 43 41
s50d50 01 sub250 r01 Startle 0.04998488191013573 22 22
s50d50 01 sub250 r01 Startle 0.11375227912395963 46 45
s50d50 01 sub250 r01 Startle 0.0831366916316132 31 30
s50d50 01 sub250 r01 Startle 0.24000000000000007 20 20
s50d50 01 sub250 r01 Startle 0.07281498073244905 13 13
s50d50 01 sub250 r01 Startle 0.08088172664770402 23 24
s50d50 01 sub250 r01 Startle 0.06043714314909277 14 13
s50d50 01 sub250 r01 Startle 0.093643069452796 12 12
s50d50 01 sub250 r01 Startle 0.6573781480417507 29 30
s50d50 01 sub250 r01 Startle 0.06881374304835514 36 36
s50d50 01 sub250 r01 Startle 0.6302237757872725 0 1
s50d50 01 sub250 r01 Cass-greedy 0.7373002754820938 21 28
s50d50 01 sub250 r01 Cass-greedy 0.6121810018903592 38 42
s50d50 01 sub250 r01 Cass-greedy 1.0 41 45
s50d50 01 sub250 r01 Cass-greedy 0.8003525076109598 27 32
s50d50 01 sub250 r01 Cass-greedy 0.040868105810249335 21 26
s50d50 01 sub250 r01 Cass-greedy 0.11625526802607089 28 36
s50d50 01 sub250 r01 Cass-greedy 0.07084745770929712 30 34
s50d50 01 sub250 r01 Cass-greedy 0.0923300846928096 12 19
s50d50 01 sub250 r01 Cass-greedy 0.6501005458201663 42 50
s50d50 01 sub250 r01 Cass-greedy 0.11717390320470354 34 39
s50d50 01 sub250 r01 Cass-greedy 0.8936718904979173 28 37
s50d50 01 sub250 r01 Cass-greedy 0.6501005458201663 22 24
s50d50 01 sub250 r01 Cass-greedy 0.6544421487603302 31 38
s50d50 01 sub250 r01 Cass-greedy 0.07435238519555733 37 37
s50d50 01 sub250 r01 Cass-greedy 0.8276643990929707 0 1
s50d50 01 sub250 r01 Cass-greedy 0.07391235078303943 41 53
s50d50 01 sub250 r01 Cass-greedy 0.1408822513476628 18 24
s50d50 01 sub250 r01 Cass-greedy 0.506172839506173 26 31
s50d50 01 sub250 r01 Cass-greedy 0.1056547619047619 43 53
s50d50 01 sub250 r01 Cass-greedy 0.04998488191013573 22 23
s50d50 01 sub250 r01 Cass-greedy 0.11375227912395963 46 53
s50d50 01 sub250 r01 Cass-greedy 0.0831366916316132 31 33
s50d50 01 sub250 r01 Cass-greedy 0.24000000000000007 20 25
s50d50 01 sub250 r01 Cass-greedy 0.07281498073244905 13 14
s50d50 01 sub250 r01 Cass-greedy 0.08088172664770402 23 31
s50d50 01 sub250 r01 Cass-greedy 0.06043714314909277 14 12
s50d50 01 sub250 r01 Cass-greedy 0.093643069452796 12 17
s50d50 01 sub250 r01 Cass-greedy 0.6573781480417507 29 41
s50d50 01 sub250 r01 Cass-greedy 0.06881374304835514 36 41
s50d50 01 sub250 r01 Cass-greedy 0.6302237757872725 0 1
s50d50 01 sub250 r02 Problin 0.7373002754820938 20 20
s50d50 01 sub250 r02 Problin 0.6121810018903592 40 41
s50d50 01 sub250 r02 Problin 1.0 36 39
s50d50 01 sub250 r02 Problin 0.8003525076109598 27 25
s50d50 01 sub250 r02 Problin 0.040868105810249335 17 17
s50d50 01 sub250 r02 Problin 0.11625526802607089 29 30
s50d50 01 sub250 r02 Problin 0.07084745770929712 26 26
s50d50 01 sub250 r02 Problin 0.0923300846928096 16 16
s50d50 01 sub250 r02 Problin 0.6501005458201663 46 44
s50d50 01 sub250 r02 Problin 0.11717390320470354 35 35
s50d50 01 sub250 r02 Problin 0.8936718904979173 29 32
s50d50 01 sub250 r02 Problin 0.6501005458201663 21 19
s50d50 01 sub250 r02 Problin 0.6544421487603302 31 31
s50d50 01 sub250 r02 Problin 0.07435238519555733 36 34
s50d50 01 sub250 r02 Problin 0.8276643990929707 0 1
s50d50 01 sub250 r02 Problin 0.07391235078303943 45 42
s50d50 01 sub250 r02 Problin 0.1408822513476628 14 13
s50d50 01 sub250 r02 Problin 0.506172839506173 23 19
s50d50 01 sub250 r02 Problin 0.1056547619047619 34 33
s50d50 01 sub250 r02 Problin 0.04998488191013573 21 22
s50d50 01 sub250 r02 Problin 0.11375227912395963 49 49
s50d50 01 sub250 r02 Problin 0.0831366916316132 27 27
s50d50 01 sub250 r02 Problin 0.24000000000000007 27 29
s50d50 01 sub250 r02 Problin 0.07281498073244905 16 16
s50d50 01 sub250 r02 Problin 0.08088172664770402 24 25
s50d50 01 sub250 r02 Problin 0.06043714314909277 15 14
s50d50 01 sub250 r02 Problin 0.093643069452796 10 11
s50d50 01 sub250 r02 Problin 0.6573781480417507 28 32
s50d50 01 sub250 r02 Problin 0.06881374304835514 31 30
s50d50 01 sub250 r02 Problin 0.6302237757872725 0 1
s50d50 01 sub250 r02 Startle 0.7373002754820938 20 16
s50d50 01 sub250 r02 Startle 0.6121810018903592 40 39
s50d50 01 sub250 r02 Startle 1.0 36 37
s50d50 01 sub250 r02 Startle 0.8003525076109598 27 29
s50d50 01 sub250 r02 Startle 0.040868105810249335 17 15
s50d50 01 sub250 r02 Startle 0.11625526802607089 29 30
s50d50 01 sub250 r02 Startle 0.07084745770929712 26 25
s50d50 01 sub250 r02 Startle 0.0923300846928096 16 16
s50d50 01 sub250 r02 Startle 0.6501005458201663 46 43
s50d50 01 sub250 r02 Startle 0.11717390320470354 35 34
s50d50 01 sub250 r02 Startle 0.8936718904979173 29 31
s50d50 01 sub250 r02 Startle 0.6501005458201663 21 17
s50d50 01 sub250 r02 Startle 0.6544421487603302 31 30
s50d50 01 sub250 r02 Startle 0.07435238519555733 36 34
s50d50 01 sub250 r02 Startle 0.8276643990929707 0 1
s50d50 01 sub250 r02 Startle 0.07391235078303943 45 41
s50d50 01 sub250 r02 Startle 0.1408822513476628 14 14
s50d50 01 sub250 r02 Startle 0.506172839506173 23 18
s50d50 01 sub250 r02 Startle 0.1056547619047619 34 33
s50d50 01 sub250 r02 Startle 0.04998488191013573 21 21
s50d50 01 sub250 r02 Startle 0.11375227912395963 49 49
s50d50 01 sub250 r02 Startle 0.0831366916316132 27 26
s50d50 01 sub250 r02 Startle 0.24000000000000007 27 27
s50d50 01 sub250 r02 Startle 0.07281498073244905 16 16
s50d50 01 sub250 r02 Startle 0.08088172664770402 24 24
s50d50 01 sub250 r02 Startle 0.06043714314909277 15 14
s50d50 01 sub250 r02 Startle 0.093643069452796 10 10
s50d50 01 sub250 r02 Startle 0.6573781480417507 28 31
s50d50 01 sub250 r02 Startle 0.06881374304835514 31 29
s50d50 01 sub250 r02 Startle 0.6302237757872725 0 1
s50d50 01 sub250 r02 Cass-greedy 0.7373002754820938 20 26
s50d50 01 sub250 r02 Cass-greedy 0.6121810018903592 40 58
s50d50 01 sub250 r02 Cass-greedy 1.0 36 50
s50d50 01 sub250 r02 Cass-greedy 0.8003525076109598 27 33
s50d50 01 sub250 r02 Cass-greedy 0.040868105810249335 17 17
s50d50 01 sub250 r02 Cass-greedy 0.11625526802607089 29 41
s50d50 01 sub250 r02 Cass-greedy 0.07084745770929712 26 29
s50d50 01 sub250 r02 Cass-greedy 0.0923300846928096 16 24
s50d50 01 sub250 r02 Cass-greedy 0.6501005458201663 46 47
s50d50 01 sub250 r02 Cass-greedy 0.11717390320470354 35 42
s50d50 01 sub250 r02 Cass-greedy 0.8936718904979173 29 43
s50d50 01 sub250 r02 Cass-greedy 0.6501005458201663 21 23
s50d50 01 sub250 r02 Cass-greedy 0.6544421487603302 31 33
s50d50 01 sub250 r02 Cass-greedy 0.07435238519555733 36 36
s50d50 01 sub250 r02 Cass-greedy 0.8276643990929707 0 1
s50d50 01 sub250 r02 Cass-greedy 0.07391235078303943 45 55
s50d50 01 sub250 r02 Cass-greedy 0.1408822513476628 14 21
s50d50 01 sub250 r02 Cass-greedy 0.506172839506173 23 25
s50d50 01 sub250 r02 Cass-greedy 0.1056547619047619 34 39
s50d50 01 sub250 r02 Cass-greedy 0.04998488191013573 21 22
s50d50 01 sub250 r02 Cass-greedy 0.11375227912395963 49 60
s50d50 01 sub250 r02 Cass-greedy 0.0831366916316132 27 29
s50d50 01 sub250 r02 Cass-greedy 0.24000000000000007 27 37
s50d50 01 sub250 r02 Cass-greedy 0.07281498073244905 16 20
s50d50 01 sub250 r02 Cass-greedy 0.08088172664770402 24 29
s50d50 01 sub250 r02 Cass-greedy 0.06043714314909277 15 18
s50d50 01 sub250 r02 Cass-greedy 0.093643069452796 10 15
s50d50 01 sub250 r02 Cass-greedy 0.6573781480417507 28 43
s50d50 01 sub250 r02 Cass-greedy 0.06881374304835514 31 40
s50d50 01 sub250 r02 Cass-greedy 0.6302237757872725 0 1
s50d50 01 sub250 r03 Problin 0.7373002754820938 14 19
s50d50 01 sub250 r03 Problin 0.6121810018903592 43 44
s50d50 01 sub250 r03 Problin 1.0 45 46
s50d50 01 sub250 r03 Problin 0.8003525076109598 33 32
s50d50 01 sub250 r03 Problin 0.040868105810249335 20 20
s50d50 01 sub250 r03 Problin 0.11625526802607089 35 34
s50d50 01 sub250 r03 Problin 0.07084745770929712 30 27
s50d50 01 sub250 r03 Problin 0.0923300846928096 13 13
s50d50 01 sub250 r03 Problin 0.6501005458201663 42 43
s50d50 01 sub250 r03 Problin 0.11717390320470354 46 44
s50d50 01 sub250 r03 Problin 0.8936718904979173 25 31
s50d50 01 sub250 r03 Problin 0.6501005458201663 20 24
s50d50 01 sub250 r03 Problin 0.6544421487603302 31 32
s50d50 01 sub250 r03 Problin 0.07435238519555733 32 31
s50d50 01 sub250 r03 Problin 0.8276643990929707 0 1
s50d50 01 sub250 r03 Problin 0.07391235078303943 42 43
s50d50 01 sub250 r03 Problin 0.1408822513476628 21 21
s50d50 01 sub250 r03 Problin 0.506172839506173 24 24
s50d50 01 sub250 r03 Problin 0.1056547619047619 53 55
s50d50 01 sub250 r03 Problin 0.04998488191013573 20 22
s50d50 01 sub250 r03 Problin 0.11375227912395963 44 43
s50d50 01 sub250 r03 Problin 0.0831366916316132 28 29
s50d50 01 sub250 r03 Problin 0.24000000000000007 23 32
s50d50 01 sub250 r03 Problin 0.07281498073244905 16 16
s50d50 01 sub250 r03 Problin 0.08088172664770402 26 28
s50d50 01 sub250 r03 Problin 0.06043714314909277 13 12
s50d50 01 sub250 r03 Problin 0.093643069452796 9 9
s50d50 01 sub250 r03 Problin 0.6573781480417507 33 37
s50d50 01 sub250 r03 Problin 0.06881374304835514 28 29
s50d50 01 sub250 r03 Problin 0.6302237757872725 0 1
s50d50 01 sub250 r03 Startle 0.7373002754820938 14 17
s50d50 01 sub250 r03 Startle 0.6121810018903592 43 37
s50d50 01 sub250 r03 Startle 1.0 45 41
s50d50 01 sub250 r03 Startle 0.8003525076109598 33 33
s50d50 01 sub250 r03 Startle 0.040868105810249335 20 18
s50d50 01 sub250 r03 Startle 0.11625526802607089 35 32
s50d50 01 sub250 r03 Startle 0.07084745770929712 30 26
s50d50 01 sub250 r03 Startle 0.0923300846928096 13 13
s50d50 01 sub250 r03 Startle 0.6501005458201663 42 41
s50d50 01 sub250 r03 Startle 0.11717390320470354 46 44
s50d50 01 sub250 r03 Startle 0.8936718904979173 25 28
s50d50 01 sub250 r03 Startle 0.6501005458201663 20 21
s50d50 01 sub250 r03 Startle 0.6544421487603302 31 33
s50d50 01 sub250 r03 Startle 0.07435238519555733 32 31
s50d50 01 sub250 r03 Startle 0.8276643990929707 0 1
s50d50 01 sub250 r03 Startle 0.07391235078303943 42 41
s50d50 01 sub250 r03 Startle 0.1408822513476628 21 21
s50d50 01 sub250 r03 Startle 0.506172839506173 24 24
s50d50 01 sub250 r03 Startle 0.1056547619047619 53 50
s50d50 01 sub250 r03 Startle 0.04998488191013573 20 21
s50d50 01 sub250 r03 Startle 0.11375227912395963 44 41
s50d50 01 sub250 r03 Startle 0.0831366916316132 28 28
s50d50 01 sub250 r03 Startle 0.24000000000000007 23 27
s50d50 01 sub250 r03 Startle 0.07281498073244905 16 16
