true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,nj_nu,nj_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,nj_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,nj_wp,startle_rf,cassg_rf,problin_rf,nj_rf,norm_startle_wp,norm_cassg_wp,norm_truetopo_wp,norm_problin_wp,norm_nj_wp
s75,25,05,r04, 0.0980567473607678, 0.21929916578876862, 0.08347488487851498, 0.23885347776435034, 0.06881089454507613, 0.2420700359399115, 0.22807202641180704, 0.07887287698336722, 0.19959148572291827, 0.09730518571075565,5798.856805381924, 5936.687029014012, 6344.966979488444, 5669.790417523521, 5733.014133404687, 6153.8719489467085,1064.2690156650297,1206.8642053272795,1068.9550384803488,1062.552717656864,1088.8268642635896, 0.517699, 0.736961, 0.348178, 0.627358,1064.2690156650297,1206.8642053272795,1068.9550384803488,1062.552717656864,1088.8268642635896
s75,25,05,r05, 0.08304889065390514, 0.2683627703999248, 0.06528788357749925, 0.29004975471686995, 0.06188183072765881, 0.2726535293922999, 0.27467224519802497, 0.06339184068442157, 0.28346750972028767, 0.0661616753181937,5836.1232997976595, 5913.1371403111425, 6353.946875345732, 5705.661774246458, 5725.356454423998, 6219.829021773937,1057.1913359397665,1213.5382797397983,1076.4077605418954,1062.8979854458364,1139.6797333783886, 0.452489, 0.733333, 0.352227, 0.589744,1057.1913359397665,1213.5382797397983,1076.4077605418954,1062.8979854458364,1139.6797333783886
s75,25,06,r01, 0.09684830456940269, 0.18459978794694015, 0.09153912798084246, 0.18879562176549217, 0.08041049137678405, 0.20491150066490996, 0.20244239867256975, 0.08427970141391251, 0.19689950033325815, 0.09164726217046584,6188.303680059502, 6109.637007764509, 6401.731392367856, 6046.862327601961, 6046.109322460021, 6443.19219091376,1336.3850087379485,1472.5251205225807,1365.7226869968222,1341.2376675646728,1414.3548719709604, 0.350230, 0.527523, 0.271255, 0.510490,1336.3850087379485,1472.5251205225807,1365.7226869968222,1341.2376675646728,1414.3548719709604
s75,25,06,r02, 0.08556119521264371, 0.20168532458415858, 0.07368963971882041, 0.21756345176382616, 0.07013819309868301, 0.21198924704030328, 0.21511703599631557, 0.06944737907461437, 0.21667149513450157, 0.07672778445866725,5960.843823086549, 5959.567166907268, 6358.17929134179, 5828.487297914137, 5835.426881750223, 6225.520530725465,1312.030233423498,1487.3870583722478,1325.360345584109,1317.4417535913349,1363.759470443543, 0.401869, 0.619687, 0.263158, 0.509434,1312.030233423498,1487.3870583722478,1325.360345584109,1317.4417535913349,1363.759470443543
s75,25,06,r03, 0.09862217363611496, 0.18209431385964664, 0.09955413641364366, 0.16815412668837976, 0.08499693780562058, 0.18919881045300138, 0.18634342168320742, 0.08858767656184345, 0.1811961350344523, 0.09458342582145261,6088.31029297806, 6030.745368316463, 6331.965803892131, 5952.20087460575, 5951.032572010635, 6276.698772971172,1297.3520891646767,1415.9128164440986,1322.2297938040088,1304.8231113066795,1361.4875883153834, 0.382831, 0.554023, 0.307692, 0.484919,1297.3520891646767,1415.9128164440986,1322.2297938040088,1304.8231113066795,1361.4875883153834
s75,25,06,r04, 0.09574729111956554, 0.1651456516738851, 0.09203458447428989, 0.16406716953884776, 0.07741395740980828, 0.18277570485399808, 0.1866973515482262, 0.07889139718272327, 0.18810211490610654, 0.0873982873227509,6122.617861403064, 6107.527575939693, 6549.894213205185, 5986.441227897102, 5991.138975388316, 6375.991069631405,1355.2708878574215,1558.2947874274712,1382.9637028596435,1369.0296935721033,1444.866937520274, 0.408257, 0.607143, 0.279352, 0.472222,1355.2708878574215,1558.2947874274712,1382.9637028596435,1369.0296935721033,1444.866937520274
s75,25,06,r05, 0.0824878423618447, 0.2093946269035774, 0.07674451574699974, 0.20463147904602794, 0.06973915578839765, 0.20648010489080462, 0.21484477913754066, 0.07096530319968052, 0.20317220412103557, 0.08033702275777121,5983.078355786072, 5975.828847938056, 6328.715737799991, 5852.201679784716, 5860.972581495157, 6209.271767239797,1307.60469234415,1489.775960521258,1338.092172581512,1320.7770362113647,1356.2431056476678, 0.400922, 0.617117, 0.279352, 0.501188,1307.60469234415,1489.775960521258,1338.092172581512,1320.7770362113647,1356.2431056476678
s75,25,07,r01, 0.0840365450050386, 0.25385166182059343, 0.08467365621696483, 0.25522366013346753, 0.08099241219657728, 0.23487954897639302, 0.23645213294212514, 0.08065310322476478, 0.25109795983953453, 0.08427225494612418,6928.729043563379, 6891.802793719374, 7336.988875408082, 6776.715622790563, 6807.064550974458, 7106.500993250646,1707.3021261122094,1898.3785690874686,1697.6359904058372,1714.3369131728446,1752.7374120586412, 0.311258, 0.500000, 0.210526, 0.405405,1707.3021261122094,1898.3785690874686,1697.6359904058372,1714.3369131728446,1752.7374120586412
s75,25,07,r02, 0.08622473138198464, 0.22250833413220708, 0.08455298357855803, 0.22157441738873196, 0.08809126251589951, 0.196896709653501, 0.20832035058418163, 0.0844404417834983, 0.2137730928734351, 0.08975657709423178,6833.7200940406, 6752.031280120815, 7147.568689890811, 6678.504441434541, 6699.83255898238, 6967.201073000509,1656.2279059754599,1853.0803432186462,1660.8070017183547,1661.4455919554723,1710.1235322565822, 0.260579, 0.462222, 0.242915, 0.374429,1656.2279059754599,1853.0803432186462,1660.8070017183547,1661.4455919554723,1710.1235322565822
s75,25,07,r03, 0.08323838812427227, 0.25149280343397873, 0.07889435218486616, 0.26268488888004055, 0.0824931952997584, 0.21255328651232447, 0.2163757789872189, 0.08101123215297644, 0.253035546628024, 0.08135522424570091,6946.267976087249, 6966.887305466016, 7339.02033658906, 6802.936528079148, 6835.67032301837, 7116.095585664198,1714.9069881048877,1904.9562576854478,1718.922491472172,1721.0358076619366,1757.5653240803754, 0.309255, 0.516930, 0.186235, 0.425287,1714.9069881048877,1904.9562576854478,1718.922491472172,1721.0358076619366,1757.5653240803754
s75,25,07,r04, 0.08463061903759625, 0.25684106688591146, 0.07510090077280565, 0.282066595594347, 0.0775729323148808, 0.24218994641735214, 0.25170810559283985, 0.07596587129809616, 0.2692433774034924, 0.07858876258608734,6862.459341877297, 6819.576561164587, 7104.485977634288, 6721.7829548885575, 6719.638339993691, 6992.374013964526,1656.5076643777545,1800.4105016496733,1669.2554935275732,1660.4671074771315,1698.8432261109342, 0.321508, 0.429213, 0.226721, 0.375000,1656.5076643777545,1800.4105016496733,1669.2554935275732,1660.4671074771315,1698.8432261109342
s75,25,07,r05, 0.08785859342274288, 0.25331785664773465, 0.0835746244168664, 0.2545175132310795, 0.08061031795459721, 0.24731407629477475, 0.24934945430804864, 0.08151105045308049, 0.24779560620549837, 0.08652720498434216,6908.191146513214, 6887.120570849314, 7162.209136446073, 6784.9682837405535, 6826.0404452315315, 7039.670674366696,1628.6947707402824,1764.1935527143596,1641.8181599903319,1641.71986922553,1696.3436582360985, 0.303769, 0.461369, 0.182186, 0.383220,1628.6947707402824,1764.1935527143596,1641.8181599903319,1641.71986922553,1696.3436582360985
s75,25,08,r01, 0.08527565948243741, 0.1738971145599755, 0.08099712026216355, 0.17942797604695676, 0.08190738538348138, 0.16352155997741255, 0.16816220515950567, 0.0819959062498847, 0.1735312794381884, 0.08202421249326114,7057.991065295108, 6996.5443111170525, 7371.240546526577, 6919.579570355879, 6934.207118112406, 7078.290399676158,1754.6199506184103,1919.996270911514,1770.2903636674323,1760.9740525667828,1793.2360834191577, 0.265934, 0.466667, 0.218623, 0.318486,1754.6199506184103,1919.996270911514,1770.2903636674323,1760.9740525667828,1793.2360834191577
s75,25,08,r02, 0.08471609048133744, 0.2116687768952976, 0.08219728860398544, 0.22405122332789176, 0.08011248112058063, 0.2050185045261808, 0.2115199737191788, 0.07975621647058766, 0.20787421593387057, 0.08626125341555198,7190.320957492024, 7140.237685185786, 7464.907924150408, 7064.009870627001, 7078.312752897889, 7296.442879527072,1745.894152802891,1881.137794250035,1759.2986599740952,1751.0563163481193,1799.8262694566629, 0.349776, 0.526786, 0.234818, 0.436937,1745.894152802891,1881.137794250035,1759.2986599740952,1751.0563163481193,1799.8262694566629
s75,25,08,r03, 0.07706388982753794, 0.20315289743638093, 0.07835529974786783, 0.19226809022866745, 0.07356117886975198, 0.1956261580939972, 0.19338457146143714, 0.07539657891924888, 0.19922856920371668, 0.07739246740880046,7224.421723083995, 7188.131719808186, 7477.744178004087, 7085.75075076507, 7127.327712100218, 7364.272838495774,1813.0931786271083,1934.8534983294032,1808.9204005739336,1814.2993718560188,1856.860560307231, 0.286996, 0.501114, 0.267206, 0.433708,1813.0931786271083,1934.8534983294032,1808.9204005739336,1814.2993718560188,1856.860560307231
s75,25,08,r04, 0.08887456692853107, 0.1775234346150883, 0.08257742441736506, 0.19984567001963532, 0.07765827861170008, 0.1845002066891378, 0.18462525860231166, 0.08047074225844321, 0.1825071161683403, 0.08483294812555459,7094.624405408803, 7072.013594716869, 7573.064517866822, 6962.244088393372, 6976.928207371228, 7266.428386824253,1748.7321925845517,1976.6187860537311,1759.0641752789957,1749.6522447415923,1800.5329610925367, 0.292793, 0.560976, 0.202429, 0.373874,1748.7321925845517,1976.6187860537311,1759.0641752789957,1749.6522447415923,1800.5329610925367
s75,25,08,r05, 0.07883222701218308, 0.1971376113842106, 0.07796429375156165, 0.19555902274422843, 0.07412154250736509, 0.19142284728656514, 0.19352259728017254, 0.07435447886384396, 0.20289729665077424, 0.07544655374651707,7164.746722827749, 7092.261548948638, 7476.311935312438, 7014.169840304136, 7033.233462090164, 7250.893404596405,1793.5201100253355,1957.735036580357,1792.5546873809594,1797.6228717352913,1850.6978013104224, 0.263393, 0.521739, 0.198381, 0.362832,1793.5201100253355,1957.735036580357,1792.5546873809594,1797.6228717352913,1850.6978013104224
s75,25,09,r01, 0.08261182147381797, 0.27004558666253986, 0.0789354488337755, 0.26519104492117207, 0.0747889938145026, 0.24039517402126562, 0.24475098847007748, 0.0741165202726413, 0.24965618927168257, 0.08174680652445578,6466.092278579008, 6521.127267073611, 7130.712026079943, 6343.542552459029, 6362.569515190138, 6660.0437128125495,1553.512501420579,1827.4574536290959,1561.3403554764907,1568.0581589006438,1627.5492935060836, 0.376975, 0.594595, 0.222672, 0.479821,1553.512501420579,1827.4574536290959,1561.3403554764907,1568.0581589006438,1627.5492935060836
s75,25,09,r02, 0.07915203140675026, 0.23537984124241668, 0.0700195287929455, 0.2589188701873789, 0.07066073650820598, 0.22084109265427151, 0.22468959065488145, 0.07147458920060834, 0.22647529039862468, 0.078003775235058,6528.1498764494645, 6502.368592782652, 7104.07987984294, 6394.958568668533, 6396.047429659255, 6742.565766954528,1610.9512419803527,1856.387994398279,1628.0123166041813,1616.1927651522844,1669.8948776931315, 0.309577, 0.575893, 0.238866, 0.456180,1610.9512419803527,1856.387994398279,1628.0123166041813,1616.1927651522844,1669.8948776931315
s75,25,09,r03, 0.07857548951161028, 0.22321414701172815, 0.07524781580008243, 0.23228360327165593, 0.07786371938780128, 0.19326013664229674, 0.20445640222199973, 0.07686194625318211, 0.23262291094982857, 0.07587983748627102,6440.974041433705, 6390.267581649284, 6947.270097949321, 6318.8440468479475, 6323.210915449975, 6669.368281193759,1575.465747688148,1807.698561138313,1593.0226061391004,1580.8067882321602,1650.6623046499292, 0.252700, 0.544858, 0.190283, 0.391111,1575.465747688148,1807.698561138313,1593.0226061391004,1580.8067882321602,1650.6623046499292
s75,25,09,r04, 0.07871122701107451, 0.23872874070606215, 0.07850459761482388, 0.23709910099441855, 0.07554194528301197, 0.21437911480401767, 0.21707523105393708, 0.07598153985724039, 0.2427011322228694, 0.0748950880629977,6510.127055085316, 6482.911217338851, 7127.24748746689, 6373.894586576951, 6391.800389641397, 6669.119470935804,1646.750261517121,1931.6129915236706,1648.3603433602052,1654.4309720969316,1688.4599289479231, 0.301310, 0.581292, 0.238866, 0.429844,1646.750261517121,1931.6129915236706,1648.3603433602052,1654.4309720969316,1688.4599289479231
s75,25,09,r05, 0.06860040091568187, 0.24088195158105155, 0.06347011023866647, 0.2540438911605461, 0.06320264152008673, 0.22463218198001952, 0.2249146649714741, 0.06312624389971806, 0.2477885394358546, 0.06451338784520776,6530.329047934429, 6535.340541408205, 7094.138500643286, 6399.721190821707, 6397.492556172822, 6713.1786377990675,1668.5773722340964,1923.8239531728916,1669.6880160500011,1667.086296277133,1731.595826379874, 0.293860, 0.578947, 0.186235, 0.384966,1668.5773722340964,1923.8239531728916,1669.6880160500011,1667.086296277133,1731.595826379874
s75,25,10,r01, 0.06850887792295594, 0.2487089676571476, 0.0652528479219741, 0.24878992530845992, 0.06742233542034, 0.207615541818941, 0.21714559095138694, 0.06537529271613221, 0.24493847332588203, 0.06763769208037933,5722.424239308814, 5739.534162010937, 6232.6303962478905, 5594.833559217191, 5605.5798651576615, 5989.77763227074,1123.9340670272927,1313.0084128122214,1134.1842841900445,1131.743806474528,1180.2968242484455, 0.314410, 0.590414, 0.214575, 0.454139,1123.9340670272927,1313.0084128122214,1134.1842841900445,1131.743806474528,1180.2968242484455
s75,25,10,r02, 0.09004209528106598, 0.22231250899719324, 0.07621283139218823, 0.24516611677770359, 0.08423298335971713, 0.19209070448216226, 0.1985163015195474, 0.08506650027808738, 0.2529477527183498, 0.08096461623354073,5840.169573271796, 5848.126183860691, 6571.9950849310635, 5718.264518840857, 5725.860434654644, 6228.107963883265,1119.226356951477,1386.8216273595438,1140.2703286335318,1126.1153157260376,1207.3972198812116, 0.370536, 0.627494, 0.275304, 0.534989,1119.226356951477,1386.8216273595438,1140.2703286335318,1126.1153157260376,1207.3972198812116
s75,25,10,r03, 0.07404997297928283, 0.24405612233531856, 0.06503210740626161, 0.2644478127167863, 0.06794193017101967, 0.22382243482600792, 0.22903549842143345, 0.06789288212166927, 0.24985827228154306, 0.0701935866108035,5850.615951560874, 5831.351154783238, 6387.680344741969, 5715.458039723756, 5722.174200891758, 6166.507659235013,1131.4487947116038,1327.0246795200724,1156.0825334833896,1147.6491392897226,1223.4156964696829, 0.418655, 0.643653, 0.267206, 0.527778,1131.4487947116038,1327.0246795200724,1156.0825334833896,1147.6491392897226,1223.4156964696829
s75,25,10,r04, 0.07865948963874705, 0.2535008889291409, 0.07039481037489215, 0.265762526853642, 0.07251237504722795, 0.22846261525712305, 0.24473896369745693, 0.07061128469365581, 0.2794211556392299, 0.06723115708724771,5864.56914392536, 5887.613345142035, 6370.04735367054, 5730.136472635483, 5770.309512821755, 6258.788692556439,1132.1778021039133,1323.049899953083,1147.5584499475026,1139.3994069551682,1221.5570037467346, 0.349558, 0.600000, 0.251012, 0.533181,1132.1778021039133,1323.049899953083,1147.5584499475026,1139.3994069551682,1221.5570037467346
s75,25,10,r05, 0.07758420226132566, 0.23929991664707145, 0.055855292124716203, 0.2781398992669351, 0.07121337929268227, 0.21411159949941994, 0.22237184413822056, 0.07061344246844152, 0.263851891398347, 0.070708364540484,5830.194424152731, 5833.521670260827, 6454.530682555393, 5700.808276918244, 5709.765233901991, 6238.8140630632915,1120.982802766352,1351.4928556708635,1139.7294050730052,1129.0731227415781,1207.0050072600593, 0.426009, 0.700441, 0.315789, 0.600000,1120.982802766352,1351.4928556708635,1139.7294050730052,1129.0731227415781,1207.0050072600593
